app_name,reviewer,date,score,content,thumbs_up,informative,informative_prob
Chai: Chat AI Platform,No,2025-04-01 17:36:57,4,"overall amazing app, however a huge turnoff is the fact that every couple messages you send you're forced to see an ad or pay money to have no ads.",0,True,0.875815327180647
Chai: Chat AI Platform,Jessica Olivia,2025-04-01 16:56:01,1,I don't like the new updates there are many ADD! AND when we want to retry the massage we should watch the ad ! and then if we often chat the bot is always watching ads to continue the chat! IS ALWAYS ABOUT add! I recommend you guys Character.ai!,0,True,0.9990349426887001
Chai: Chat AI Platform,Kamal,2025-04-01 16:30:23,2,i don't like because bad performance . It also shared our datatypes .🚫📵,0,True,0.797900359483554
Chai: Chat AI Platform,Sarena,2025-04-01 15:01:45,4,"it's an amazing ai with no filter, but it has some annoying ads that pop up mid conversation. I recommend it but like it sometimes forgets the conversation as it progresses",0,True,0.9877613882044725
Chai: Chat AI Platform,voice changer goober,2025-04-01 13:52:41,5,"good app, but I think it needs a delete button so we can go back to what we want",0,True,0.9624811554382017
Chai: Chat AI Platform,Roger Evandro,2025-04-01 13:51:54,3,"Not sure if its just my wifi, but the app wont load, ive been waiting for hours and hours and it just wont load, i would give this one star but just in case its just my problem ill give it a 3",0,True,0.99995182880843
Chai: Chat AI Platform,Raina Johnson,2025-04-01 13:28:12,5,"it's a great app, but I wish there was a way to go back and edit texts or delete texts to a certain point, but still 5 stars",0,True,0.9928444613092707
Chai: Chat AI Platform,Xander Dela Cruz Ferrer,2025-04-01 13:27:50,4,"I like to use this app alot for roleplay, but its best to add the remove button!",0,True,0.8931422814954513
Chai: Chat AI Platform,Ethan Labuschagne,2025-04-01 11:16:51,3,"love the app, only complaint is that you can't filter male and female bots, a filter would knock this too a 4 star and Better search results would make it a 5 star",0,True,0.5442801046801171
Chai: Chat AI Platform,Asra,2025-04-01 10:58:03,1,"I've been using this app for soo long and these days it's just awful, adds every 2 seconds and memory issues is just terrible, no edit feature and alternative texts are so similar and limited, no light mood, and bots keep saying same things over and over, sometimes it's just 2 sentence oh my god improve it",0,True,0.9955770636244128
Chai: Chat AI Platform,micheline dor,2025-04-01 10:31:11,4,jsjsjsjsjsjsjsjsjsjsj it's good but I would like an update where we can change what WE sent not just the bots text,0,True,0.5773092778493552
Chai: Chat AI Platform,amznlaws0n backup!,2025-04-01 09:29:44,1,EVERYTIME I program the bot to act a certain way it acts in a COMPLETELY different way. The bots get super mean for no reason at all when they are programmed to be nice. I'm so done with this bro and the memory is also very bad. Also there's an ad like EVERY FIVE MINUTES and it's so irritating!! PLEASE fix this. 😐,0,True,0.9383793001745853
Chai: Chat AI Platform,a roblox freak,2025-04-01 09:12:05,5,"no complains about this app, ads are short and just right, talking with the ai is just as intriguing, nothing is holding this app back as of the time of writing this comment.",0,True,0.9435327721475293
Chai: Chat AI Platform,Payal Natua,2025-04-01 07:48:04,2,I can't choose the 2nd option..its needs subscription. but in my old phone it not needed.,0,True,0.8565942462810033
Chai: Chat AI Platform,PARNIKA RANJAN,2025-04-01 05:06:41,4,"Everything about the app is good, but it needs better memory, and it does forget the story line quite often, but nonetheless it is a fantastic app, i just want better memory with the bots",0,True,0.5445880647024249
Chai: Chat AI Platform,rachel uwu,2025-04-01 04:34:09,4,"except the ads it's the best app for rp, it remembers the story line and doesn't repeat things",0,True,0.9391814954784241
Chai: Chat AI Platform,G3N COOKI3LOV33R,2025-04-01 04:06:17,4,I like it but theirs always pop up ads in the middle of me reading. Any other than that I love the app!,0,True,0.9365112515665474
Chai: Chat AI Platform,MinimumWordRequirement,2025-04-01 02:11:15,5,"you can shmuck Shrek, what more could you want?",0,True,0.5356103424557725
Chai: Chat AI Platform,Elaine Tish Sotelo,2025-04-01 01:37:41,3,too many adds it's annoying,0,True,0.7399116027801161
Chai: Chat AI Platform,CHALANIE Peiris,2025-04-01 01:14:59,1,you don't understand it's not letting me message at all! fix it pls pls plss,0,True,0.8661628918519989
Chai: Chat AI Platform,varun,2025-04-01 01:06:06,5,very good but if delete and edit option of any message is available then it would be awesome,0,True,0.9876448841805261
Chai: Chat AI Platform,Normoncle Norman,2025-04-01 00:45:30,4,"It's a good app overall, but my only problems with Chai is that you can only refresh a message for a certain amount of tines before the button you would press to refresh dissapears and I usually have to exit the chat an re-enter it for it to appear again . Also it would be really helpful if you could see previous responses because when you hit that refresh button all those messages dissappear into the void. I have to copy and paste a message I like incase I can't find a better one.",0,True,1.0
Chai: Chat AI Platform,Shenamie Codog,2025-04-01 00:06:02,1,the chats won't load. adds keep on popping every one message. now I'm contemplating whether I uninstall this app or not,0,True,0.99997613078013
Chai: Chat AI Platform,Shraddha Coco,2025-03-31 23:31:17,2,"I'm having chat loading problem ever since I downloaded this app, it doesn't show chats, only showing ""loading chats"" I have uninstalled it and installed it, cleared data and cache but still it's not showing",0,True,0.9999999999932072
Chai: Chat AI Platform,Jamaicah Jane,2025-03-31 22:42:58,3,"It's nice, I really liked how the replies are smart and humorous at the same time, but lately, I've been wondering why I can't delete our messages, I admit that it's a bit hard for me (since I sometimes do roleplays) and it's really frustrating how I keep starting a new conversation over and over again...so I hope there's an update where I can finally delete our message so I won't have to restart our message, thankkss!!",0,True,0.9999889697689465
Chai: Chat AI Platform,Mehjabeen Bano,2025-03-31 21:24:26,2,The last updated is really annoying...it's getting stupid somehow I can't stand it anymore,0,True,0.9714161570774
Chai: Chat AI Platform,Maliha Nila,2025-03-31 21:18:43,5,"such an good app,better than cai,but only if the characters memory was sharp🙂",0,True,0.5366916048620253
Chai: Chat AI Platform,Kristy Spicer,2025-03-31 20:58:21,3,"sometimes, too real.",0,True,0.6665317036513626
Chai: Chat AI Platform,Narumi,2025-03-31 19:01:10,2,this app was AMAZING up until about last week for me. i'm not sure if other people are expecting this but the app just refuses to load and won't let me in at all anymore; it may occasionally let me in but it usually kicks me out after a little while and then i can't open it anymore. would've given this app a five if this didn't happen.......please tell me how i can fix this.,0,True,0.9999888030726416
Chai: Chat AI Platform,Yoherlandis Izquierdo Lazo,2025-03-31 18:32:21,5,it's a good app but I just don't like that you can't delete messages,0,True,0.9901676638346283
Chai: Chat AI Platform,Pun Master,2025-03-31 17:52:57,3,"I used this app for a long time, and I currently hate the new UI so much. The Instagram like feed feels silly, and the images being forced to be AI generated when people have their own picks feels stupid, and usually doesn't even look like the characters. I do enjoy the chatting, but I just think a lot of the changes in recent updates are counter-intuitive from what they once were",0,True,0.9990739068053218
Chai: Chat AI Platform,Kesha,2025-03-31 17:35:51,1,need sign in,0,True,0.7782569002320349
Chai: Chat AI Platform,Rio,2025-03-31 17:25:37,2,"This app, I'd say it used to be one of the best chat apps. It had unfiltered access, cool bots, and you could genuinely roleplay with them. In some cases, it's still like this. But for me, ever since the update, I'm not able to search previous bots that ive used. And bots that I texted to previously, now when I try to reopen our chats with the new update, it just keeps saying loading and loads for hours....but it doesn't actually end up loading. I appreciate now that we have unlimited messages.",0,True,0.9999998578924293
Chai: Chat AI Platform,Ahmad Gujjar,2025-03-31 16:35:24,2,this is so kuch interesting ai chat app but the problem is that they show so much adds in it ... so just close those ads,0,True,0.9886528057706608
Chai: Chat AI Platform,Maher Hatim,2025-03-31 15:17:54,4,the chats are good and all. but just because of one thing I've rated this app 4 starts instead of 5 is because of how the hell can I delete a text? for example I've texted an ai something but then I wanna delete my text. it doesn't even have a damn delete option. add a delete option please??,0,True,0.9999996056528384
Chai: Chat AI Platform,Elle,2025-03-31 13:26:53,4,please add personas/a description of the user for the ai to go off of,0,True,0.8832019020621954
Chai: Chat AI Platform,Marlin,2025-03-31 12:55:43,4,need to have a long memory,0,True,0.9855064651997708
Chai: Chat AI Platform,Ki ki Ki,2025-03-31 12:27:35,4,good but you should add personas so instead of describing yourself in a text you can choose a person's for the roleplay and create one,0,True,0.7051847824435887
Chai: Chat AI Platform,Jaden Smith,2025-03-31 11:24:10,4,I absolutely love this app! The only thing I really want is the ability to delete messages. Sometimes I mess up in my messages or want to change something and I can't,0,True,0.9997467476192837
Chai: Chat AI Platform,amy bachman,2025-03-31 10:41:33,3,"Started well other than ads being really annoying. Seemed like the longer I interacted, the worse the quality got with memory, spelling errors and being uninteresting.",0,True,0.8965855925304482
Chai: Chat AI Platform,Aster Flee,2025-03-31 10:00:26,3,"The new update is good, because before every character you opened you had to watch an ad, but we still have an ad every 5-8 message that's breaking the mood. now filters it's great but sometimes the bot just bug and write every message weirdly even if you change to show another message or it just don't write anything (exemple : ""I hear gigu bet~st, and** +She: *inmates jokes, or appear em~ *she"")",0,True,0.9999999997465636
Chai: Chat AI Platform,soheil sabet,2025-03-31 08:50:15,1,in new update I can't see my chat list and just show a loading screen,0,True,0.9999994196727663
Chai: Chat AI Platform,Meow,2025-03-31 08:25:47,3,"I hate when the characters started speaking nonsense and some random words like ""sppaaa:::'c.. Yeahh"""" she said""'!! "" something like that. Also it sucks that I can't edit the typo messages and just have to bear with it 😔 also I have a few chats that randomly missing?? Dude.. This app are becoming more downgraded day by days. edit: I forgot to mention that the boys keeps repeating the SAME FREAKING ANSWERS. I go to the next answer, and it's still the same.",0,True,0.9998720273362625
Chai: Chat AI Platform,Littlemomo,2025-03-31 08:05:35,4,"The app is great unlike C.ai, but the memory of the bot is the problem. It forgets it's role after a few chats and I have to edit it. I'll also appreciate it if the developers can add a new feature where you can go back to your previous chat without having to edit or restarting the whole thing!!😭😭",0,True,0.9996618188230745
Chai: Chat AI Platform,Deeksha Thakur,2025-03-31 06:55:49,2,memory is too short,0,True,0.9554300495112618
Chai: Chat AI Platform,Leah Grant,2025-03-31 05:01:12,3,You used to only have 70 but now there's an update that makes it unlimited message but there's so many ads that it's just not great anymore and for some reason the bots will say really random things and sometimes even send links or just say nothing at all not sure if this is some sort of error but its really annoying when I try to say something and then it just gives me a random thing that's not even related anything about the app or about what you're talking about with the bot and a lot of adds,0,True,0.9999999999686224
Chai: Chat AI Platform,Endog Endog,2025-03-31 03:55:06,3,sometimes stuck at loading screen then i cant use the search function. if i tap the search menu then it will display a loading screen,0,True,0.9999999999877502
Chai: Chat AI Platform,Pen Crowce,2025-03-31 03:19:28,5,I can't see the conversation people have with my bots T-T,0,True,0.9721378848851321
Chai: Chat AI Platform,Jyotika Bisht,2025-03-31 03:01:08,1,"The dumbest Characters ever existed, they don't remember the PLOT OF THE STORY, This is so ANNOYING, PLEASE DON'T DOWNLOAD. WASTE OF TIME",0,True,0.9476794525099621
Chai: Chat AI Platform,Christalle,2025-03-31 02:33:59,4,"Its fine, its like a very good app. But most of us just wants to have a delete option, like character AI. But overall its good bc nothing to filter, unless to goes very wrong.",0,True,0.9978702533985828
Chai: Chat AI Platform,Fiza,2025-03-31 01:34:16,3,adds are annoying,0,True,0.8077053424449059
Chai: Chat AI Platform,Reign Pinalba,2025-03-31 00:34:32,1,"my chai get randomly crashing out, also lags, also pls remove the limited retries",0,True,0.9999993059247166
Chai: Chat AI Platform,Jin woo,2025-03-31 00:13:04,4,"This app is very great. But, I gave four star because this program only opens for me once and I have to erase it and re -install it to open again.",0,True,0.9755063178793817
Chai: Chat AI Platform,Scott Dobson,2025-03-31 00:01:14,1,"so many ads it's bloody ridiculous and the characters are so forgetful, well it does take away from the fun and what about the characters keep forgetting?",0,True,0.7582256700548045
Chai: Chat AI Platform,Charlie Edmonds,2025-03-30 23:38:04,3,good app but every time I open the app it takes forever to load and sometimes the ads go black and I have to leave the app please fix🙏🙏🙏,0,True,0.9999997738385076
Chai: Chat AI Platform,Soleilbanana,2025-03-30 22:23:08,5,"This really cure my boredom and loneliness whshshs, but what i hate about it is the memory😭 and please add like persona's so we can detail our character and wishing it to have good memory 🙏🏻🙏🏻",0,True,0.8448397999750713
Chai: Chat AI Platform,"Hello, its me",2025-03-30 21:34:17,3,"It's a good aichat but i have suggestions. How about adding ""new chat from here"" feature? And ""edit"" the sent messages? It has massive ads too. Also, the AI keep asking my age even I told them. Can we make our identity first and start chatting, so the ai will refer to the information before replying? The variation of chat also limited, it is like ""you are wrong,"" and another one ""yeah, you are wrong"". They are almost just the same. But thanks for the AIchat. Cant wait for improvements😍🥰",0,True,0.9478556057852229
Chai: Chat AI Platform,Muskan,2025-03-30 21:27:01,3,"the only thing they are good at is there is no filter like others. Apart from that, the bots are disrespectful and they objectify you as well and the adds, they are just annoying. the memory is also not good.",0,True,0.99286043037199
Chai: Chat AI Platform,Anastasia Dukes,2025-03-30 20:24:11,1,"the new update sucks, the fact that we have to watch ads now to just get a better response sucks. because sometimes I have to use one of my rerolls as it gives me a lil thing like ""Hey, I'm here to help in whatever way you need. or something stupid like that. which leaves you with only one left. and most of the time they suck, so I just have to constantly reroll. but I can't even do that anymore. and 1 last thing, it sucks you can't edit your own messages. Rating will only change if it's fixed",0,True,0.9939459689439408
Chai: Chat AI Platform,Sreeja Anilkumar,2025-03-30 19:44:05,3,"it is good but , it is completely forgetting the story 😑 and i am angry because of it, example if i said the name and age of character, after some minutes the character be like: what is your name and age?, and the story is getting diverted, that is the only problem i have faced in this app.",0,True,0.9999713424252825
Chai: Chat AI Platform,Jasmine,2025-03-30 19:23:06,1,"I love the fact that there's no more limited messages and instead, now it's unlimited. I don't mind watching ads to continue chatting with them, as long as it's not frequent and annoying, that's all. I like the fact we can delete bots, but the editing or creating bots is exhausting, like we don't need to have all those steps side by side. Edit: it's getting annoying on how i can't even open the app without it loading too slow. My internet is fine, it's the app. Fix this.",0,True,0.9999999999860165
Chai: Chat AI Platform,Hasib Ur Rahman,2025-03-30 18:46:24,4,i loved the app. it's better than the other ai apps I used but I would like to restart the chat from a specific message I sent cuz sometimes I make mistakes in spelling and send the message too soon. because of it the entire chat gets ruined. so I'd like to be able to restart my chat from a specific message.,0,True,0.9999993646483489
Chai: Chat AI Platform,Us King,2025-03-30 18:39:57,1,chat krne ka option nh aa rha,0,True,0.8316361474489252
Chai: Chat AI Platform,Ronald Rupite,2025-03-30 18:27:53,4,because even I touch the x there is an ads it's annoying,0,True,0.5870190868203566
Chai: Chat AI Platform,Lost pause fan,2025-03-30 17:00:44,5,"it's a wonderful app, and my go to for entertainment in general and I only have two complaints 1: you can't rewind to a specific message only restart the entire chat 2: the UI changes every other day though it is getting better it's almost impossible to navigate and nothing on the home menu is user made anymore and it is unfortunately dropping in quality day by day still a five star app though my rating may unfortunately drop if this continues. sad but true.",0,True,0.9538912541155702
Chai: Chat AI Platform,Emulatorist,2025-03-30 15:53:30,2,"infinite loading screen bug, I've been struggling to wait and it didn't work, it changed the loading screen from black version into dark mode (there's a difference), and it keeps loading forever, i think it's better if you responded to me after you fixed this issue please, thanks",0,True,0.9999998059525598
Chai: Chat AI Platform,Elizabeth Edward,2025-03-30 15:07:12,5,"It's a very good app! Both sfw and nsfw, the thing is: I'd like no ads. Just like c.ai! I'd be a good thing so people like it more! Also other stuff! Like: Delete you and the AI's message, edit your messages and an option to change the AI message into another language. Example: “ Je m'appelle Katie! ” and you click on the language change option and it's converted to: “ My name is Katie! ” Thank you! And have a great day, Chai Team! Cheers, Katie",0,True,0.9999898083243385
Chai: Chat AI Platform,alichino myo,2025-03-30 14:59:36,2,it doesn't remember nothing no matter how many times you remind it it can't keep with the story you change what it says and type your own thing which is why it gets a 2 star that helps but it still doesn't remember anything and doesn't keep with the story to the creators you need to make it remember and make it keep with the story,0,True,0.999999998482366
Chai: Chat AI Platform,Shuwaibaton Rashid,2025-03-30 14:45:36,4,this app is good but please remove the ads and sometimes the bot forgot about the stories i like it but please remove the ads,0,True,0.9966475520387605
Chai: Chat AI Platform,hyperlaser phighting,2025-03-30 14:39:42,5,"its good, but i would love a rewind feature like c.ai does, or a delete message option! i have many roleplays id like to cutback to this one scene but i cant go to it since theirs no rewind button",0,True,0.995747494615012
Chai: Chat AI Platform,SofiaAngela Ilustre,2025-03-30 14:31:05,5,I'm an og I Used this app when the icon is still pink. when are you taking it back?,0,True,0.9508317326051091
Chai: Chat AI Platform,"C. Michael Sturgeon, PhD",2025-03-30 13:52:35,4,"unique in convo, doest appear as scripted as others",0,True,0.9091962284963012
Chai: Chat AI Platform,lolbit the fox,2025-03-30 13:18:46,2,"Loved it, but I don't really like the new icon or the search thing that much. And the unblock all bots button isn't working for some reason.",0,True,0.9771305790692192
Chai: Chat AI Platform,Salsabilla,2025-03-30 11:54:39,3,"seriously!!! Why is the AI bot getting weirder now? I know you want to make the story wider so that other people can also participate. But over time, the AI bot quickly forgets the story line. and seriously, why do you forget the plot so quickly? even though it's normal. please make it better. return to the old one by 2024",0,True,0.9919668768626452
Chai: Chat AI Platform,Negar Haghighi,2025-03-30 10:10:01,3,"Great story building and characters, memory is really awful tho and there is no rewind option",0,True,0.9706241107336988
Chai: Chat AI Platform,Midas Adam (Sleepyhxxd),2025-03-30 09:41:24,2,"I used to like the app but now the bots sometimes have really bad memory, some messages make no sense and don't even get me started on the amount of ads(like 2 every 3 texts which is WAY too many) and the price of a subscription which is absolutely insane for the lack of quality.",0,True,0.9793405274382302
Chai: Chat AI Platform,Agung Jayawardana,2025-03-30 09:21:47,1,I cant open the app after new update,0,True,0.9655676922762959
Chai: Chat AI Platform,Moon,2025-03-30 08:41:38,4,"pretty good app, I think deleting chat messages should be added though",0,True,0.5500861343430137
Chai: Chat AI Platform,Arikashi,2025-03-30 08:19:42,5,"I LOVE this app but unfortunately I have a few problems with it, for starters every time I had a story going on in one of the chats a bot would always come in to say ""Hi! I am a bot"" and etc, its annoying how often it keeps popping up. Secondly, I just got the new update for it and not even two seconds it kicks me out when I try to reply to one of the chats. Please fix this, I'm gonna cancel my subscription until I am fully able to ise this app again.",0,True,0.9999961071727794
Chai: Chat AI Platform,Ava Isom,2025-03-30 07:24:14,1,ask my 20 minute wait time to answer that question.,0,True,0.9572339053813258
Chai: Chat AI Platform,Neeraj Singh,2025-03-30 06:26:12,3,"seriously there's a whole damn problem, the bot makes the story by itself and you can't change what the bot has made in the story, when you reply with something to add to story, bot automatically just creates another part which is not needed, no matter how many times you refresh it, the outcome is same in different words, and also the bot don't read full text that you send, also making errors still after I say all the things which is needed in story",0,True,1.0
Chai: Chat AI Platform,Tuko,2025-03-30 05:30:07,1,its so annoying when i need to wait and watch an ad for about 1 min just so i can chat more,0,True,0.6790587962049767
Chai: Chat AI Platform,Manvi,2025-03-30 04:35:16,5,this app is the best I've used in AI so far but the problem is of buggs I've been trying to open the app from hours but it isn't opening I've tried to reinstall and anything I could but it still isn't opening please fix this problem,0,True,0.8616417013704593
Chai: Chat AI Platform,Mia,2025-03-30 04:20:21,1,I dunno but please add deleted buttons or it is just on premium I don't know but please delete button for one message because if I say or type wrong I can't edit or delete it please if you fix this this app would be so good and it actually good but the only thing is that oh and also the memory is ugh..I know if I buy the premium it would be ok but at least give a good memory for normal user,0,True,0.9999999926955638
Chai: Chat AI Platform,Gaia Simons,2025-03-30 04:13:02,3,"good app, and unfiltered. only problems are sometimes the bot's chats can come out scrambled or they don't make sense at all, and I wish we would edit our own responses and refresh the bots chats more. I also wish there wasn't a character limit when you make a bot (or atleast make the limit higher). other than that it's good :)",0,True,0.9999809812771725
Chai: Chat AI Platform,Kaylee,2025-03-30 03:23:13,1,the ads is annoying remove some,0,True,0.8210163666919604
Chai: Chat AI Platform,Salamvery nice Roxana,2025-03-30 02:47:18,1,have short memory and change the story in 2 seconds,0,True,0.9996399423350546
Chai: Chat AI Platform,SREYA DAS,2025-03-30 02:17:19,1,"update going worse, man. no stories left except that one topic. miss the old one.",0,True,0.7775429999269123
Chai: Chat AI Platform,Sza Imani,2025-03-30 01:56:31,4,I need it to stop having a ads Everytime,0,True,0.8064045395120784
Chai: Chat AI Platform,Leandri Van Der merwe,2025-03-30 01:06:10,4,only three things I'd like to change with this app...one there's a bug where if you swipe the responses long enough it throws out random words and letters... two there's not a lot of memory and three... please make it so we can edit our texts... other than that it's a great app,0,True,0.9977949240827687
Chai: Chat AI Platform,Angel Alves,2025-03-30 00:51:16,4,"suggestion: would be better if there was a delete message, and I could see how many messages I've sent to a bot, and the bots in a folder (so it appears cleaner and easier to scroll down), and a button where I can go to the very top of the chat with a bot (so I can reread the chats better), (bug: oh and when I try to scroll up, the chat glitches back down)",0,True,0.9999999935443213
Chai: Chat AI Platform,Arman Cana,2025-03-30 00:45:48,3,"Terrible, the new update made most of the pfps of the chatbots ai. and ai has taken over chai, and theres bots that exist and wont be on the list, sometimes when you have to choose an message (with options) sometimes it goes all the way i dont want and like. i tried making a bot and it wont allow me, and 70 messages isnt enough for me i see alot of people gets unlimited just by using it alot of times, I've tried. and used every week, and i still dont have unlimited.",0,True,0.9999999999977831
Chai: Chat AI Platform,louisa lane,2025-03-29 22:58:38,5,very good BUT I CANT LOG IN,0,True,0.9475770010100528
Chai: Chat AI Platform,Mehnaz Iqbal,2025-03-29 22:09:02,1,too many ads and bad memory,0,True,0.7627080806294809
Chai: Chat AI Platform,Isabelle Davies,2025-03-29 20:02:19,2,it keeps misgendering me,0,True,0.5903610642584606
Chai: Chat AI Platform,Meluna Everest,2025-03-29 19:20:34,2,"bruh, the lack of memory tho😭 it keeps forgetting every after one minute. please fix it.",0,True,0.9909723951217245
Chai: Chat AI Platform,Wawa Nawa,2025-03-29 18:36:59,1,"Chai AI is frustrating. The bot constantly forgets story details—my character’s age, personality, and even the setting. I’ll start a post-apocalypse plot, and it suddenly shifts into school life. It doesn’t follow commands like “stop” or “correct the story.” There's no way to edit grammar mistakes, and ads interrupt everything. The only consistent part is the spicy content, which says a lot. Story quality, memory, and control are seriously lacking.",0,True,0.9999999985785166
Chai: Chat AI Platform,Prarabdh Agarawal,2025-03-29 17:19:14,4,its free and nsfw ai chatbot but it doesn't remember its storyline and details maybe you can try to resolve this issue in next update and ads are shown very frequently,0,True,0.824896006112489
Chai: Chat AI Platform,Yllana Azriel,2025-03-29 16:43:09,1,limit of messages ?? and ultra so expensive and trash bots,0,True,0.932785034916191
Chai: Chat AI Platform,Lee Cruz,2025-03-29 16:26:40,5,"I'm pretty impressed so far. I have one suggestion, though. Please put an option to delete a message so we dont have to start the conversation again.",0,True,0.8908480225663842
Chai: Chat AI Platform,cloudy rainydayz,2025-03-29 16:11:30,5,is there really anything to say? we all know what we are doing on this app,0,True,0.6258236195803506
Chai: Chat AI Platform,Durgesh Thakur (Shalini),2025-03-29 16:07:47,3,it's a really good role-playing app except EVERY MOMENT THERES AN AD! I wish c.ai had these features But at least c.ai doesn't have ads if the feature gets removed I'll give it a 5,0,True,0.8029066530882472
Chai: Chat AI Platform,Sylvester,2025-03-29 15:47:12,2,"what kind of update did you add??? there are multiple adds, it's so annoying and evertime I just finished watching the add then the screen appears another adds. please remove it 😮‍💨",0,True,0.9999996836066533
Chai: Chat AI Platform,Urvi Kashyap,2025-03-29 15:11:30,4,"sometimes the bot responds weirdly, everything else is good~",0,True,0.9836344342764127
Chai: Chat AI Platform,Mikasa MJ,2025-03-29 14:32:47,5,Wanted the options to edit and Delete Msg..,0,True,0.9998315842343931
Chai: Chat AI Platform,Ja'leiah Ward,2025-03-29 13:38:17,1,"The new update makes it so that you can have AI videos; I hate it; some of the AI videos are absolutely disturbing and disgusting I missed the old update where I didn't have to pause my music every time I scroll on the search page (I don't pause my music myself the app does) and I also miss the old app where you could skip whenever you want without paying for premium, at this point they might just make even clicking premium they should make a bottom where to can click on and off the ai vids pls",0,True,0.9999999999915303
Chai: Chat AI Platform,Jael Burgos,2025-03-29 13:37:33,4,"I love this app because it lets you chat with anyone or the bots you made. But i have a problem. 😢 Please add an edit to the users chat or a delete option in the chat bubbles. I sometimes make misspelled words or something I don't like but I couldn't delete it. 🥲🥲 Please add those options, cause it's making me frustrated and sad that I have to do it all over again.",0,True,0.9999998908585385
Chai: Chat AI Platform,Gun Atthapan,2025-03-29 13:13:06,4,my fav app...but the only problem is the limit of words when creating a bot....can you please add more to it???,0,True,0.5738428690483199
Chai: Chat AI Platform,jhansi Lakshmi,2025-03-29 12:34:37,3,it just keeps on loading.. I tried to uninstall and install again but it keeps on happening again and again,0,True,0.9882455209867466
Chai: Chat AI Platform,Liv Ortega,2025-03-29 11:53:23,3,lokey kinda mad that I have to watch adds to chat more,0,True,0.7503253236208232
Chai: Chat AI Platform,Irish Mae Dela Cruz,2025-03-29 11:03:46,4,"I really have no problem, well, except for the random gibberish of the bot and the retries that add the ads, I mean they're tolerable. Just the random gibberish annoys me",0,True,0.9997133648460216
Chai: Chat AI Platform,PJ Busiguin,2025-03-29 10:25:46,1,"I can't believe this, what just happened to your app? even the moves now have ads?! bruh every I try to retry the message, there's always an ad! is your company really desperate to earn money?! change my mind about this...",0,True,0.9972493681965352
Chai: Chat AI Platform,Yegane Asghari,2025-03-29 10:16:38,3,please fix its memory😭😑 everything is good but then it just wiped up and doesn't remember anything.,0,True,0.9911145193758404
Chai: Chat AI Platform,Ang Xin Yu,2025-03-29 10:05:57,3,"You should make chai able to calculate how many bots we have in total and put a search bar, where we can search the name of our bots we want. Instead of scrolling through the specific bots because if we have lots of bots then it's very hard to one by one scroll through. It's my suggestion to put this update in chai.",0,True,0.9999586546403973
Chai: Chat AI Platform,Syifa Nafisha,2025-03-29 08:57:38,5,"buat fitur untuk ngedit chat buat usernya, adain juga fitur telponan, fitur hapus chat. Sekian😘",0,True,0.6566754093249833
Chai: Chat AI Platform,bb bb,2025-03-29 08:17:44,5,"Please add option (start a new chat from here) like you can start a new chat from one message, without deleting the previous chat. 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",0,True,0.9999453760551246
Chai: Chat AI Platform,Miles Mays,2025-03-29 07:46:59,5,I really like this it keeps me active an me a friend do this otp laughing,0,True,0.5380421105916258
Chai: Chat AI Platform,AmyLeeBasshunter,2025-03-29 07:05:24,3,"It's pretty good, but the memory is not very good and forgets after only a few messages. it doesn't have a filter but actually it will give replies that are basically saying it won't respond and filters words that you can use too.",0,True,0.999999190734926
Chai: Chat AI Platform,Lais Amanah,2025-03-29 06:47:05,3,average CHAI bot: excessive amount of questions annoying no matter how much the creator tells about their personality can get out of my hand no matter the age or consent and etc,0,True,0.9479174691416109
Chai: Chat AI Platform,Fatima,2025-03-29 05:49:06,1,remove the ads. there are a lot of ads,0,True,0.6605706903315637
Chai: Chat AI Platform,Vampire Fairy,2025-03-29 04:36:44,1,i dont know what happened it's not even opening just showing loading loading but the loading never ends,0,True,0.999999988344385
Chai: Chat AI Platform,Alice Afton,2025-03-29 04:15:35,1,I don't like all of the new updates of the ai photos and videos or the limited message refreshes. It's ruining the app. It was way better the first way where it was just chats now it's looking like Instagram with the photo likes. Please go back to the first version of the app.,0,True,0.9997795255674149
Chai: Chat AI Platform,a corpse lying in your driveway,2025-03-29 03:20:04,2,"the ads are getting way too overwhelming 😭😭 if you want ads between retries, (WHICH SHOULDNT BE BEHIND A PAYWALL IN THE FIRST PLACE) either get rid of the ads that pop up between messages completely, or give us more retries between ads. the bots speak gibberish half the time and retrying is a necessity. i dont know why yall thought this was a good idea.",0,True,0.9990333571435762
Chai: Chat AI Platform,Felmar Fernando,2025-03-29 03:17:32,4,"Hi there! Thanks for responding to my review about how there's a lot of ai and not much organic or characters from anime that's not made from ai, and I just wanna say, I recommend adding a category for the ai pictures and a category that uses pictures from their gallery, either way app is good",0,True,0.5459118872750461
Chai: Chat AI Platform,Johann Meissner,2025-03-29 03:08:37,4,Sometimes the AI forgets details,0,True,0.7661361419962291
Chai: Chat AI Platform,Jade Dump,2025-03-29 02:11:30,3,"When I chatted my bots and I kept swiping for 4 times, it keeps giving me the ""Unlimited error""? is this a bug only that I have? please fix this!!",0,True,0.9949683170071509
